,route_id,stop_id_list
179,10466,"[21172, 20857, 21520, 21574, 21193, 23674, 20927, 21166, 23825, 21565, 21603, 21458, 21593, 21447, 23691, 30319]"
180,10468,"[20921, 20981, 20939, 21195, 20728, 22676, 23675, 22224, 22433, 21458, 21593, 21447, 23691, 30319]"
181,10469,"[30319, 21544, 21446, 21563, 21592, 23759, 22434, 38814, 22225, 22291, 22565, 20725, 35383, 20922]"
182,10472,"[37944, 25816, 20694, 21253, 20699, 32640, 33920, 23790, 23791, 23792, 21805, 21868, 20855, 21173]"
183,10473,"[21172, 22068, 21869, 22585, 24018, 24019, 24020, 21019, 20698, 21254, 20695, 20820, 20822]"
184,10478,"[36747, 36767]"
185,10479,"[20926, 21040, 20765, 21146, 20879, 20649, 21140, 20691, 21053, 21580, 20661, 20739, 20626, 21056, 21044, 35393, 35396, 21124, 21557, 21231, 20726, 21193, 21125, 21194, 22279, 22058, 22287, 21864, 21914, 21917, 22178, 22336, 22316, 22193, 22003, 22021, 36748]"
186,10487,"[33013, 32283, 26754, 36785]"
187,10496,"[27633, 35549, 27630, 34340, 34666, 33067, 26196, 32199, 24985, 33550]"
188,10500,"[22171, 22610, 22362, 21630, 22248, 35385, 35431, 22776]"
189,10501,"[21259, 35302, 23356, 21130, 21076, 21019, 20698, 21254, 20695, 20820, 33931, 23528, 35107, 25432, 26250, 29481, 22844, 22356, 22481, 22475, 21834, 22646, 22299, 22819, 34579, 22925]"
190,10506,"[36779, 36231]"
191,10507,"[36231, 36779]"
192,10510,"[30326, 35042, 29484, 32506, 29504, 35495]"
193,10511,"[32506, 29484, 35041, 21795]"
194,10514,"[20921, 20981, 21259, 26121, 21869, 22585, 21805, 21704, 21859, 21944, 21854, 21929, 21890, 21826, 22229, 22227, 22123, 22129, 35918, 35920, 25856, 25861, 22027, 22025, 24048, 21955, 22127, 21796, 22302, 22195, 21984, 21761, 22396, 30326, 35042, 29484, 32269, 32708, 29682, 33214, 31844]"
195,10515,"[31844, 33214, 29682, 32708, 24499, 35512, 35041, 21795, 22397, 21762, 21985, 22196, 22303, 21797, 22128, 21956, 22100, 35177, 22028, 25862, 22030, 35921, 35919, 22130, 22124, 22228, 22230, 21827, 21891, 35922, 21943, 21857, 21706, 21868, 35138, 21258, 20983, 20697, 20922]"
196,10525,"[20944, 20987, 35139, 23666, 23825, 23661, 20965, 21064, 20643, 21033, 20880, 21191, 21275, 20952, 20947, 20973, 21138, 20674, 20783, 20950, 23327, 35381, 23711, 23712, 26024]"
197,10526,"[32987, 24054, 23711, 34816, 23329, 20951, 20784, 20675, 21143, 20974, 21192, 20881, 21034, 20642, 21065, 20966, 22929, 23922, 20967, 21232, 20945]"
198,10530,"[36584, 21246, 20701, 21254, 20695, 20820, 23528]"
199,10534,"[36788, 36231]"
200,10535,"[36231, 36788]"
201,10536,"[36617, 36341]"
202,10537,"[36341, 36617]"
203,10539,"[23988, 35315, 29990, 21455, 21523, 20874, 21205, 20936, 21203, 20905, 20929, 20599, 20976, 21102, 38800, 20559, 20585, 20578, 21026, 21071, 22698, 20985, 20697]"
204,10540,"[20697, 20922, 35387, 21025, 20577, 20584, 20558, 38801, 21101, 28613, 20600, 20930, 20906, 21204, 20937, 39572, 21206, 21530, 21456, 35251, 33813, 23988]"
205,10545,"[36480, 35815]"
206,10546,"[35815, 36480]"
207,10547,"[20946, 20864, 21228, 20915, 22651, 21264, 20839, 20617, 21450, 20904, 21528, 20816, 20885, 20999, 21252, 20920, 21527, 20659, 20758, 20962, 21464, 21571, 21576, 21539, 21541, 21453, 20790]"
208,10548,"[21517, 21452, 21540, 21461, 21575, 21570, 20637, 20961, 20757, 20660, 20823, 20919, 22593, 20998, 20884, 20815, 21522, 20903, 20588, 20618, 20838, 21263, 20614, 20914, 21229, 20863, 20946]"
209,10549,"[35267, 22502, 21799, 21730, 22616, 20952, 20947, 20973, 21138, 20674, 20783, 20950, 21181, 20840, 22380, 22192, 21933, 22594, 22063, 39202, 22017, 21775, 21786, 22023, 21817, 22007, 22560, 22354, 21986, 21992, 22625, 21670]"
210,10550,"[21673, 22626, 21993, 21987, 22355, 22561, 22008, 21818, 22024, 21787, 21776, 22018, 39203, 22064, 22595, 21934, 20935, 21090, 20841, 21182, 20951, 20784, 20675, 21143, 20974, 22235, 35359, 22617, 21731, 21800, 35137, 35100]"
211,10559,"[22892, 23942, 23943, 35137, 35100, 23946, 23947, 23948, 34400, 23950, 23951, 23190, 31011]"
212,10565,"[35928, 35861]"
213,10568,"[24863, 35564, 30444, 24711, 28251, 28940, 35399, 21466, 21465, 29599, 29598]"
214,10570,"[21465, 21466, 30299, 28940, 28251, 32374, 30444, 29428, 32432]"
215,10575,"[36441, 35279, 39174, 39173, 22124, 22228, 22230, 21827, 21891, 35922, 21943, 21857, 21706, 21868, 20855, 21173]"
216,10576,"[21172, 22068, 21869, 22585, 21805, 21704, 21859, 36715, 21854, 21929, 21890, 21826, 22229, 22227, 22123, 22129, 35918, 21498]"
217,10581,"[21172, 20857, 21520, 21574, 21193, 23674, 20927, 21166, 21280, 20560, 20965, 21064, 35266, 38775, 24274, 24070, 29448, 23802, 23803, 24071, 24072, 24073, 35267]"
218,10583,"[21172, 20857, 21520, 21574, 21193, 21125, 36208]"
219,10584,"[23433, 21608, 21572, 21173]"
220,10585,"[24863, 29429, 32182, 33404, 33486, 30187, 27675, 32719, 34580, 24522, 24520, 25125, 27619]"
221,10586,"[34223, 25125, 32279, 32280, 26413, 32718, 34248, 32125, 31077, 30920, 35563, 24863]"
222,10589,"[20904, 35279, 35919, 22130, 22124, 22228, 22230, 21827, 21891, 35922, 21943, 21857, 21706, 21868, 35138, 21258, 38026, 20983, 20697, 20922]"
223,10590,"[32769, 33247, 28562, 28307, 35654, 35913]"
224,10593,"[21172, 22068, 21869, 22585, 21805, 21704, 21859, 36720, 21862, 22297, 21929, 22082, 22089, 22272, 22070, 29659, 22269, 31862, 34681, 34570, 27541, 34841, 34699, 23248, 24679]"
225,10594,"[24679, 23247, 34700, 26681, 34682, 34189, 28366, 22270, 36254, 22071, 22273, 22090, 22083, 22298, 21863, 21857, 21706, 21868, 20855, 21173]"
226,10596,"[36797, 35928]"
227,10597,"[35928, 36797]"
228,10600,"[20946, 20864, 35933, 22086, 22085, 22417, 22415, 22633, 22419, 22421, 21692, 22359, 22673, 36246, 22270, 36254, 22071, 22273, 22090, 22083, 22298, 21863, 21857, 21706, 21868, 20855, 35779, 36501]"
229,10602,"[36797, 36456]"
230,10603,"[36456, 36797]"
231,10604,"[36501, 20970, 21126, 20727, 21232, 20940]"
232,10605,"[20940, 21231, 20726, 21193, 21125, 21194, 22278, 22255, 36501]"
233,10610,"[36799, 35815]"
234,10611,"[35815, 36799]"
235,10612,"[34885, 36657, 21527, 20659, 20758, 20962, 21464, 21571, 21576, 21539, 21541, 21453, 20790, 33154, 24002, 24003, 33342, 34345, 34086, 29290, 33650, 30988, 28518, 21887, 21204, 20937, 22614, 35404, 21642, 22374, 24817, 33058]"
236,10614,"[20623, 20897, 20899, 20756, 35772, 20917, 20876, 20843, 20845, 21089, 21250, 34321, 22897, 29205, 31929, 28656, 21204, 20937, 39572, 21206, 26277, 32914, 33862, 33739, 38616, 38617, 21055, 20827, 20824, 21024, 21080, 20566, 20684, 21068, 21136, 21236, 21209, 20869, 21084]"
237,10626,"[20921, 35387, 21025, 20577, 20584, 20558, 38801, 21101, 20975, 20996, 21269, 35407, 21977, 22405, 28163, 21588, 22296, 22139, 21798, 22268, 35384, 22249, 21581, 21624, 22170, 21454, 24817, 33058, 29207, 35463, 29541, 34680, 26636]"
238,10627,"[26636, 26638, 35462, 29540, 34042, 33059, 35406, 21643, 22171, 22610, 22362, 21630, 22248, 21577, 21569, 21478, 21552, 21573, 27756, 21597, 21587, 21519, 37817, 20997, 20976, 21102, 38800, 20559, 20585, 20578, 21026, 21071, 20922]"
239,10628,"[20921, 35387, 21025, 20577, 20584, 20558, 38801, 21101, 20975, 20996, 21269, 35407, 21977, 22405, 28163, 21588, 22296, 22139, 21798, 22268, 35384, 22249, 21581, 21624, 22170, 21454, 24817, 33058, 29207, 35463, 33149]"
240,10629,"[30384, 29540, 34042, 33059, 35406, 21643, 22171, 22610, 22362, 21630, 22248, 21577, 21569, 21478, 21552, 21573, 27756, 21597, 21587, 21519, 37817, 20997, 20976, 21102, 38800, 20559, 20585, 20578, 21026, 21071, 20922]"
241,10636,"[27189, 21845, 22364, 23638, 36170, 22575, 22539, 35890, 21724, 38361, 22409, 21983, 38363, 21910, 39688, 38359, 22191, 22285, 22639, 22102, 38795, 22460, 20623, 22062, 21879, 22635, 21636, 22342, 22505, 22294, 22445, 21718, 20986, 20945]"
242,10637,"[36180, 20855, 21172, 22068, 21869, 22585, 21704, 21859, 21912, 21801, 22378, 22318, 22401, 22596, 22135, 22172, 21656, 21976, 21966, 22326, 35837, 22383, 22600, 22461, 34773]"
243,10641,"[30873, 29083, 32808, 32809, 32909, 33561, 31217, 26633, 31167, 22113, 20926, 20925, 21094, 20782, 20882, 22165, 21110, 22167, 20923, 22665, 22323, 22162, 22265, 22407, 21747, 22245, 22170, 21454, 35400, 21584, 21451, 35397, 22615, 20936, 35413, 33695, 33443, 28439, 27499, 29289, 34344, 35254, 24014, 24015, 30400, 20789, 21017, 21132, 20792, 24016]"
244,10642,"[24016, 20791, 21131, 21016, 20790, 33154, 24002, 24003, 33342, 34345, 34086, 29290, 33650, 30988, 28518, 21887, 21204, 20937, 22614, 35404, 21642, 22374, 35406, 21643, 22169, 22244, 21748, 22406, 22264, 22161, 22322, 22664, 20924, 22168, 21111, 22166, 20883, 20781, 21095, 20925, 22112, 33534, 34678, 33564, 31213, 25848, 25650, 25648, 33973, 30873]"
245,10644,"[36480, 36797]"
246,10645,"[21711, 22459, 35926, 22101, 22638, 22284, 22190, 38358, 39689, 21909, 38362, 21982, 22408, 38360, 21723, 37739, 22538, 22574, 35891, 23600, 22363, 37208, 34063, 27189]"
247,10651,"[29083, 32808, 32809, 32909, 33561, 31217, 26633, 31167, 22113, 36259, 21094, 35721]"
248,10656,"[31011, 20970, 22385, 21677, 23930, 23931, 23932, 35059, 23934, 23823, 23935, 35267, 35103, 23938, 23939, 23894, 23895, 35769, 20851, 23896, 23897, 23898, 23390, 35104, 23900, 23901, 34475, 35072, 35124, 35131, 39632, 35149, 23906, 22546, 21813, 22629, 21866, 22497, 22391, 23907]"
249,10657,"[35738, 36341]"
250,10658,"[36341, 35738]"
251,10659,"[20921, 35387, 21025, 20577, 20584, 20558, 38801, 21101, 20975, 20996, 21269, 35407, 21977, 22405, 28163, 21588, 22296, 22139, 21798, 22268, 35384, 22249, 21629, 21581, 21624, 22169, 21454, 35400, 21584, 21451, 35397, 22615, 20936, 35413]"
252,10660,"[36275, 36248]"
253,10661,"[36248, 36275]"
254,10662,"[37046, 21859, 21912, 21801, 22378, 22318, 22401, 22596, 22135, 22172, 21656, 21976, 21966, 22326, 35837, 22383, 22600, 22461, 21667, 22540, 21777, 22125, 22429, 22187, 22366, 21847, 22556, 27778, 21739, 22088, 22514, 22182, 22458, 22267, 22185, 22644, 22641]"
255,10663,"[22641, 22643, 22183, 22266, 22457, 22181, 22513, 22087, 21740, 34294, 22555, 21846, 22365, 22186, 22430, 22126, 21778, 22541, 21666, 28167, 22601, 22382, 35838, 22327, 21963, 21975, 21657, 22173, 22136, 22597, 22402, 22319, 22379, 21802, 21911, 21857, 37046]"
256,10666,"[35737, 35739]"
257,10667,"[35739, 35737]"
258,10669,"[30384, 29540, 34042, 33059, 35406, 21643, 22171, 22610, 22362, 21630, 22248, 35385, 35431, 22776]"
259,10670,"[21172, 35138, 21258, 38026, 20983, 20697, 20922, 35387, 21025, 20577, 20584, 20558, 38801, 21101, 20975, 20996, 21269, 35407, 21977, 22405, 28163, 21588, 22296, 22139, 21798, 22268, 35384, 21581, 21624, 22170, 21454, 24817, 33058, 35463, 33149]"
260,10671,"[30384, 29540, 34042, 33059, 35406, 21643, 22171, 22610, 22362, 21630, 22248, 21577, 21569, 21478, 21552, 21573, 27756, 21597, 21587, 21519, 37817, 20997, 20976, 21102, 38800, 20559, 20585, 20578, 21026, 21071, 20922, 20981, 21259]"
261,10673,"[37047, 36410]"
262,10674,"[36410, 37047]"
263,10677,"[29745, 27956, 30477, 20605, 21142, 20628, 21063, 36407, 35377]"
264,10680,"[35759, 36565]"
265,10681,"[21167, 20928, 21125, 21194, 22278]"
266,10682,"[36584, 21246, 20699, 35255, 38802, 20786, 21151, 21134, 21048, 29237, 20668, 35256, 20666, 20817]"
267,10683,"[20817, 20665, 21135, 20667, 34057, 21048, 21133, 21150, 25367, 20610, 35125, 20700, 21247, 36584]"
268,10684,"[36407, 21095, 35360, 22112, 33534, 34678, 33564, 31213, 25848, 25650, 25648, 33973]"
269,10685,"[36759, 36231]"
270,10686,"[36231, 36759]"
271,10693,"[20739, 20613, 39679, 35395, 21011, 21266, 21013, 20600, 20930, 20906, 21204, 20937, 39572, 21206, 26277, 32914, 33862, 33739, 38616, 38617, 21055, 20827, 20824, 21024, 21080, 20566, 20684, 21068, 21136, 21236, 21209, 20867, 21211, 20593, 21278, 20620, 20678, 21154, 21156, 20872, 21108]"
272,10695,"[34300, 34849, 25225, 28297, 22357, 22643, 31172, 33453, 31579, 34203, 29626, 33030, 29992, 33001, 34626, 31981, 31590, 24574, 28956, 26177, 34774, 34443, 32047, 34442, 33927, 32356, 34032, 32903]"
273,10696,"[28088, 26856, 33055, 33911, 32304, 30568, 27274, 29914, 34627, 33002, 32026, 26090, 35633, 27578, 34897, 33454, 22184, 22645, 22356, 34534, 32598, 31633, 34299]"
274,10699,"[26750, 33759, 29809, 34041, 22896, 21052, 20690, 28062, 27673, 28066, 28068, 34234, 34164, 26103, 29870, 33644, 29871]"
275,10700,"[26688, 34674, 35435, 34153, 33074, 29822, 31024, 29824, 29696, 34427, 20883, 20781, 21095, 20926, 21040, 20765, 21146, 20879, 20649, 21140, 20691, 21053, 21580, 20661, 20739, 20626, 21056, 21044, 35393, 35396, 21124, 20945]"
276,10701,"[37048, 35815]"
277,10704,"[35815, 37048]"
278,10711,"[35727, 37050]"
279,10714,"[35391, 20764, 21039, 20925]"
280,10716,"[36396, 36398]"
281,10720,"[27556, 21069, 20685, 20567, 21114, 21081, 21023, 20825, 20826, 21054, 21000, 20609, 21205, 20936, 21203, 20905, 20929, 20599, 20976, 21102, 38800, 20559, 20585, 20578, 21026, 21071, 20922]"
282,10726,"[20623, 21149, 20583, 21006, 21107, 20769, 21022, 20689, 20572, 20687, 21479, 20974, 22235, 35359, 22617, 21731, 21800, 35137, 35100]"
283,10727,"[31011, 20970, 22385, 21677, 23930, 23931, 23932, 35059, 23934, 23823, 23935, 35267, 22502, 21799, 21730, 22616, 20952, 20947, 20973, 20704]"
284,10728,"[23509, 23914]"
285,10734,"[29373, 21294, 23361, 23651, 23362, 21682, 21965, 22016, 33558, 22506, 22189, 22191, 22285, 22639, 22102, 22460, 20623, 22062, 21879, 22635, 22342, 24269, 22434, 38814, 22225, 22291, 22565, 20725, 20696, 20982, 27263]"
286,10740,"[22353, 21647, 22534, 22618, 22367, 21774, 22613, 31946]"
287,10741,"[31946, 27343, 30108, 27520, 26838, 29533, 27411]"
288,10747,"[37054, 37055]"
289,10748,"[31104, 31106, 30384, 29540, 34042, 33059, 35400, 21584, 21451, 35397, 22615, 20936, 35413, 33695, 33443, 28439, 27499, 29289, 34344, 35254, 24014, 24015, 30400, 21517, 21452, 21540, 21461, 21575, 21570, 20637, 20961, 20757, 20660, 25819]"
290,10757,"[21923, 35940, 22073, 22361, 26131, 22000, 22388, 26134, 21922, 22223, 20805, 20741, 20672, 22527, 21060, 20634, 20656, 21229]"
291,10762,"[22395, 22573, 22376, 37063]"
292,10763,"[37063, 22375, 22572, 22395]"
293,10764,"[37064, 37065]"
294,10765,"[37065, 37064]"
295,10778,"[21167, 20928, 22667, 20725, 35383, 20922, 35387, 21200, 35429, 21101, 28613, 35407, 34281, 27649, 21204, 20937, 39572, 21206, 21530, 21456, 21508, 21475, 21493, 21516, 21547, 21488, 21510, 21562, 21549, 21599, 21526, 21486, 21484, 21533, 21482, 21558, 21512, 21609]"
296,10794,"[22353, 34136, 33159, 27420, 33402, 30164, 30224, 32060, 31475, 34241, 34748, 31494, 32183, 29494, 32980, 33092, 33939, 33492, 29478, 35677, 33252, 32790, 32916, 34713, 33470, 31493]"
297,10795,"[34963, 31046, 26718, 25873, 25614, 30622, 29572, 35517, 31092, 29012, 26244, 26002, 35502, 30303, 34962, 26796, 27659, 34977, 30055, 32143, 32113, 30916, 34138, 30415, 34833, 22353]"
298,10796,"[21142, 20628, 21063, 36407, 20782, 20882, 22165, 21110, 22167, 20923, 22665, 22323, 22162, 32058, 32059, 22735, 26582, 28331, 28880, 22731]"
299,10797,"[35757, 35758]"
300,10820,"[25160, 34557, 22665, 22323, 22162, 22265, 22407, 21747, 22245, 22170, 21454, 35400, 21584, 21451, 35397, 22615, 20936, 35413, 33695, 33443, 28439, 27499, 29289, 34344, 35254, 24014, 24015, 30400, 21517, 21452, 21540, 21461, 21575, 21570, 20637, 20961, 20757, 20660, 25819]"
301,10828,"[37146, 36451]"
302,10834,"[36259, 21094, 35721, 35386, 20627, 35390, 20604, 34703]"
303,10835,"[21167, 20928, 21125, 28986, 22694, 24741, 20798, 35302, 23356]"
304,10837,"[24871, 37149]"
305,10839,"[36480, 37150]"
306,10840,"[20921, 20981, 20939, 21195, 20726, 21193, 21125, 21194, 22279, 22058, 22287, 21864, 21914, 21917, 22178, 22336, 22316, 22193, 22003, 39489, 22021, 22001, 22627, 22260, 22668, 21038, 22215, 22557, 22487, 22412, 22578, 22581, 22579, 31562, 22611, 24873, 35146, 37151]"
307,10841,"[37151, 24871]"
308,10842,"[37149, 35260, 21997, 22612, 34913, 22580, 22582, 22829, 22413, 22488, 22558, 20959, 21037, 22662, 22261, 22628, 22002, 22022, 39490, 22004, 22194, 22485, 22337, 22179, 21915, 21913, 21865, 22288, 31011, 20970, 21126, 22667, 20725, 35383, 20922]"
309,10846,"[37149, 35260, 21997, 22612, 34913, 22580, 22582, 22829, 22413, 22488, 22558, 20959, 21037, 22662, 22261, 22628, 22002, 22022, 39490, 22004, 22194, 22485, 22337, 22179, 21915, 21913, 21865, 22288, 22693, 21932, 22255, 22252, 21785, 21173]"
310,10852,"[37149, 35260, 24872, 22019, 21980, 22562, 35149, 39633, 35122, 32350, 33303, 32880, 25815]"
311,10856,"[37181, 36231]"
312,10857,"[36231, 37184]"
313,10859,"[21997, 22612, 34913, 22580, 22582, 22577, 21942, 21784, 22621, 22442, 34847, 22315, 20837, 20681, 20800, 20865, 21078, 21768, 37983, 22411, 35198, 38419, 33145, 21782, 21954, 22493, 22238, 21697, 21113, 21228, 20657, 20635, 21061, 20862, 20671, 20742, 20806, 20807, 20969, 22255, 22252, 21173]"
314,10870,"[22003, 39489, 22021, 22001, 22627, 22260, 22668, 21038, 22215, 22557, 22487, 22412, 22578, 22579, 31562, 22611, 24873, 35146, 37151]"
315,10871,"[37149, 35260, 21997, 22612, 34913, 22580, 22582, 22829, 22413, 22488, 22558, 20959, 21037, 22662, 22261, 22628, 22002, 22022, 39490, 22004, 22194, 22485, 22337, 22179, 21915, 21913, 21865, 22288, 31011, 20970, 21126, 20727, 21232, 22199]"
316,10872,"[20921, 20981, 20939, 21195, 20726, 21193, 21125, 21194, 38574, 22058, 22287, 21864, 21914, 21917, 22178, 22336, 22316, 22193, 22003, 39489, 22021, 22001, 22627, 22260, 22668, 21038, 22215, 22557, 22487, 22412, 22578, 22581, 22579, 31562, 22611, 32798, 35146, 37151]"
317,10873,"[37149, 35260, 21997, 22612, 34913, 22580, 22582, 22829, 22413, 22488, 22558, 20959, 21037, 22662, 22261, 22628, 22002, 22022, 39490, 22004, 22194, 22485, 22337, 22179, 21915, 21913, 21865, 22288, 31011, 20970, 21126, 22667, 20725, 35383, 20922]"
318,10875,"[37149, 35260, 24872, 22019, 21980, 22562, 35149, 23906, 22546, 21813, 22629, 21866, 22497, 22391, 22462, 23570, 22110, 21950, 21779, 21770, 21937, 35183, 22435, 21758, 22515, 21765, 21645, 22074, 22105, 21671]"
319,10877,"[37149, 35146, 24024, 35165, 24026]"
320,10881,"[32878, 35013, 35067, 35293, 27183, 24209, 24210, 24211, 24212, 22582, 22829, 22413, 22488, 22558, 20959, 21037, 22662, 22261, 22628, 22002, 22022, 22004]"
321,10882,"[37149, 35260, 21997, 25624]"
322,10883,"[23511, 23705, 23706, 27591, 32795, 32798, 35146, 37151]"
323,10886,"[20921, 20981, 20939, 20726, 21193, 21125, 21194, 22278, 22226, 22006, 22005, 22222, 21921, 33037, 22390, 21855, 22548, 26978, 21945, 21743, 23544, 23541, 23542, 33867, 28703]"
324,10887,"[37193, 28872, 22246, 21793, 21967, 24153, 26323, 27670, 22180, 22549, 24707, 22388, 26134, 21922, 22223, 20806, 20807, 20969, 20846, 20970, 21126, 22667, 20725, 35383, 20922]"
325,10890,"[35708, 36726]"
326,10891,"[36726, 35708]"
327,10895,"[22046, 22049, 25997, 36152, 22057, 22055, 36724, 22453, 21974, 22440, 22175, 22152, 21752, 22444, 21809, 22480, 28206, 21742, 22465, 20900, 22038, 22314, 31635, 22441, 22620, 21783, 21941, 22578, 22581, 22579, 31562, 22611, 32798, 35146, 37151]"
328,10898,"[20925, 22112, 21665, 21753, 22372, 22121, 36802, 31969, 32567, 29871]"
329,10899,"[35925, 33643, 25151, 30429, 29886, 25437, 22077, 22122, 22373, 21754, 22466, 22113, 20925]"
330,10909,"[37149, 35260, 24024, 35165, 24026, 35092, 33290, 33541, 33608, 23401, 23402, 23403, 23404, 23405, 32292]"
331,10916,"[23991, 23992, 20662, 21282, 24722, 29372, 27019, 24288, 24347, 24157, 23996, 23771, 35172, 24338, 29763, 25910, 23954, 24701, 35245, 22760, 35230, 23863, 29970, 35063, 23461, 28166, 31616, 21965, 22016, 22506, 22189, 33557, 27823, 22587, 35346, 22589, 22624, 22160, 34276, 22394, 22570, 22571, 21659, 34271, 22573, 22376, 28772, 21823, 21825, 22077, 22122, 22373, 21754, 22466, 22113, 36259, 21094, 35721]"
332,10922,"[22670, 20913, 20761, 20775, 20978, 20616, 21113, 21228, 20915, 22651, 21264, 20839, 20617, 21450, 20904, 21528, 20816, 20885, 20999, 21252, 20920, 25819, 33931, 23528, 30270, 31884, 35173, 35094, 35272, 33096]"
333,10924,"[36579, 35928]"
334,10925,"[35928, 36579]"
335,10929,"[35809, 21598, 30547, 34010, 33106]"
336,10930,"[26279, 34011, 37263, 21599, 35809]"
337,10931,"[35571, 34439, 34052, 25894, 34131, 25559, 32632, 26129, 34597, 33363, 35015, 32651, 35468, 29520, 29518, 31588, 22966, 35437, 26786, 31583, 23430, 37252]"
338,10932,"[37252, 23659, 34893, 26786, 29566, 22965, 34888, 35482, 35480, 29534, 25345, 31425, 30831, 26448, 33035, 25303, 32763, 34132, 25894, 34052, 28076, 35572]"
339,10934,"[21167, 20928, 21125, 36208, 21194, 22278]"
340,10935,"[26321, 35941, 22180, 22549, 24707, 22389, 35957, 22527]"
341,10936,"[20862, 21772, 22390, 35942, 22548, 31156, 27670, 26321]"
342,10939,"[21172, 20857, 21520, 21574, 21193, 23674, 20927, 23640, 36140, 23675, 20968, 21067, 21118, 20808, 21197, 21066, 22512, 21717, 22472, 22044, 20845, 21089, 21250, 27746]"
343,10940,"[34280, 21249, 21088, 32685, 21716, 22512, 21009, 21198, 20778, 20809, 20933, 23318, 22678, 22225, 22291, 23666, 23667, 20928, 21125, 23433, 21608, 21572, 21173]"
